gene,cancer_type
CDK16,LUAD
CDK17,LUAD
CDK2,LUAD
CDK2AP2,LUAD
CDK4,LUAD
CDK5,LUAD
CDK5R2,LUAD
CDK5RAP2,LUAD
CDK5RAP3,LUAD
CDK6,LUAD
CDK7,LUAD
CDK8,LUAD
CDK9,LUAD
CDKL4,LUAD
CDKN2AIP,LUAD
CDKN2B,LUAD
CDRT1,LUAD
CDRT15,LUAD
CDRT15L2,LUAD
CDS2,LUAD
CDT1,LUAD
CDX2,LUAD
CDY2B,LUAD
CEACAM3,LUAD
CEACAM4,LUAD
CEACAM5,LUAD
CEACAM6,LUAD
CEACAM8,LUAD
CEBPA,LUAD
CEBPB,LUAD
CEBPD,LUAD
CEBPZ,LUAD
CELSR2,LUAD
CEND1,LUAD
CENPA,LUAD
CENPC,LUAD
CENPE,LUAD
CENPF,LUAD
CENPH,LUAD
CENPI,LUAD
CENPJ,LUAD
CENPK,LUAD
CENPL,LUAD
CENPM,LUAD
CENPN,LUAD
CENPO,LUAD
CENPP,LUAD
CENPQ,LUAD
CENPT,LUAD
CENPU,LUAD
CENPW,LUAD
CEP104,LUAD
CEP112,LUAD
CEP120,LUAD
CEP135,LUAD
CEP152,LUAD
CEP170,LUAD
CEP170B,LUAD
CEP192,LUAD
CEP290,LUAD
CEP350,LUAD
CEP44,LUAD
CEP55,LUAD
CEP57,LUAD
CEP57L1,LUAD
CEP63,LUAD
CEP70,LUAD
CEP78,LUAD
CEP85,LUAD
CEP95,LUAD
CEP97,LUAD
CEPT1,LUAD
CERS2,LUAD
CERS3,LUAD
CERS5,LUAD
CES1,LUAD
CETN2,LUAD
CETN3,LUAD
CFC1,LUAD
CFC1B,LUAD
CFDP1,LUAD
CFH,LUAD
CFHR1,LUAD
